ID,quality-score,pixels added through insertion/deletion,total number of changed pixels,pixels total in original,changed pixels as percent of pixels in original,number of pixels in bigger image,changed pixels as percent of pixels in bigger image,insertion-deletion-error,total-number-of-changed-pixels,pixels-total-in-original,changed-pixels-as-percent-of-pixels-in-original,number-of-pixels-in-bigger-image,changed-pixels-as-percent-of-pixels-in-bigger-image,count,shifts total,shiftsToTop,shiftsToTopRight,shiftsToRight,shiftsToBottomRight,shiftsToBottom,shiftsToBottomLeft,shiftsToLeft,shiftsToTopLeft,small shifts total,small shiftsToTop,small shiftsToTopRight,small shiftsToRight,small shiftsToBottomRight,small shiftsToBottom,small shiftsToBottomLeft,small shiftsToLeft,small shiftsToTopLeft,big shifts total,big shiftsToTop,big shiftsToTopRight,big shiftsToRight,big shiftsToBottomRight,big shiftsToBottom,big shiftsToBottomLeft,big shiftsToLeft,big shiftsToTopLeft
5894,2,0,982498,5316472,18.480263,5316472,18.480263,0,677654,5316472,12.74631,5316472,12.74631,540,18,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,1,0,1,0
5895,1,0,2201,1348242,0.16324963,1348242,0.16324963,0,2201,1348242,0.16324963,1348242,0.16324963,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,1,0,22220,905658,2.4534647,905658,2.4534647,0,22220,905658,2.4534647,905658,2.4534647,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,3,1125584,4864607,10331058,47.08721,10331058,47.08721,0,2958061,10331058,28.632702,10331058,28.632702,6385,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0
5899,2,1125584,4300236,7793030,55.180542,7793030,55.180542,0,2851919,7793030,36.595768,7793030,36.595768,2105,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0
5900,2,907024,3227325,15840136,20.374352,15840136,20.374352,0,2700933,15840136,17.051199,15840136,17.051199,2167,62,41,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,62,41,0,0,0,20,0,1,0
5901,2,1461620,4872026,8404998,57.96582,8404998,57.96582,0,4333814,8404998,51.562344,8404998,51.562344,2022,38,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,37,36,0,0,0,0,0,0,1
5902,3,1125584,3546944,4775536,74.27322,4775536,74.27322,0,3311227,4775536,69.33728,4775536,69.33728,2109,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,1,0,0,0
5905,2,907024,2702042,6868248,39.341064,6868248,39.341064,0,2561708,6868248,37.297836,6868248,37.297836,3484,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0
5906,2,907024,2197690,4114392,53.414696,4114392,53.414696,0,2094481,4114392,50.906208,4114392,50.906208,1878,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0
5907,1,0,40593,4569270,0.8883914,4569270,0.8883914,0,40593,4569270,0.8883914,4569270,0.8883914,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,1,68300,218057,4491408,4.854981,4491408,4.854981,0,218057,4491408,4.854981,4491408,4.854981,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,1,0,265,4738654,0.005592305,4738654,0.005592305,0,265,4738654,0.005592305,4738654,0.005592305,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,2,0,113973,1513528,7.530287,1513528,7.530287,0,113973,1513528,7.530287,1513528,7.530287,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,2,0,230901,2087248,11.062461,2087248,11.062461,0,228381,2087248,10.941728,2087248,10.941728,611,4,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0
5924,1,0,32783,4811052,0.6814102,4811052,0.6814102,0,32783,4811052,0.6814102,4811052,0.6814102,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,1,0,10042,2023046,0.4963802,2023046,0.4963802,0,10042,2023046,0.4963802,2023046,0.4963802,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,1,0,0,3409536,0.0,3409536,0.0,0,0,3409536,0.0,3409536,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,1,0,3599,1570900,0.22910434,1570900,0.22910434,0,3599,1570900,0.22910434,1570900,0.22910434,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,1,0,217216,9086632,2.3905008,9086632,2.3905008,0,200843,9086632,2.2103128,9086632,2.2103128,2130,28,15,0,10,0,1,1,1,0,16,3,0,10,0,1,1,1,0,12,12,0,0,0,0,0,0,0
5935,2,378382,710709,4047458,17.559391,4047458,17.559391,0,710709,4047458,17.559391,4047458,17.559391,1363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5936,1,0,5730,2516172,0.22772688,2516172,0.22772688,0,5730,2516172,0.22772688,2516172,0.22772688,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5937,1,0,10368,2513440,0.41250238,2513440,0.41250238,0,10368,2513440,0.41250238,2513440,0.41250238,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,1,0,63460,1603684,3.9571388,1603684,3.9571388,0,63460,1603684,3.9571388,1603684,3.9571388,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939,1,636556,3613936,11903324,30.36073,11903324,30.36073,0,3607416,11903324,30.305954,11903324,30.305954,2973,13,11,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,11,11,0,0,0,0,0,0,0
5940,2,0,145250,5268662,2.756867,5268662,2.756867,0,145250,5268662,2.756867,5268662,2.756867,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,2,79228,1392119,7472020,18.631094,7472020,18.631094,0,648082,7472020,8.673451,7472020,8.673451,1815,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0
5942,2,626994,1892295,6719354,28.16186,7346348,25.758308,0,1219319,6719354,18.146374,6719354,18.146374,2337,16,0,0,0,1,15,0,0,0,5,0,0,0,1,4,0,0,0,11,0,0,0,0,11,0,0,0
5943,2,1061382,3359243,9522386,35.277325,9522386,35.277325,0,1876869,9522386,19.71007,9522386,19.71007,2318,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0
5945,2,144796,635023,5294616,11.99375,5294616,11.99375,0,635023,5294616,11.99375,5294616,11.99375,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,1,0,3175,9261480,0.03428178,9261480,0.03428178,0,3138,9261480,0.033882275,9261480,0.033882275,2314,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5947,1,636556,3584238,11944304,30.007927,11944304,30.007927,0,3565610,11944304,29.851969,11944304,29.851969,2996,17,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,3
5949,2,116110,1383566,5827356,23.742605,5827356,23.742605,0,664999,5827356,11.411676,5827356,11.411676,1538,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0
5950,2,739006,3378329,9152200,36.912754,9152200,36.912754,0,3376314,9152200,36.890736,9152200,36.890736,2340,10,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,8,0,0,1
5951,1,739006,4141839,11996212,34.526222,11996212,34.526222,0,3953774,11996212,32.958523,11996212,32.958523,3034,6,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,1,0,1
5952,1,0,21021,3891734,0.5401448,3891734,0.5401448,0,21021,3891734,0.5401448,3891734,0.5401448,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,1,0,122,5198996,0.002346607,5198996,0.002346607,0,122,5198996,0.002346607,5198996,0.002346607,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,1,114744,535325,3268838,16.376614,3268838,16.376614,0,229936,3268838,7.0341816,3268838,7.0341816,369,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0
5961,1,0,326950,8450076,3.869196,8450076,3.869196,0,326950,8450076,3.869196,8450076,3.869196,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962,1,0,0,1605050,0.0,1605050,0.0,0,0,1605050,0.0,1605050,0.0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,1,0,305,4332952,0.007039081,4332952,0.007039081,0,305,4332952,0.007039081,4332952,0.007039081,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,1,0,416,2117300,0.019647665,2117300,0.019647665,0,416,2117300,0.019647665,2117300,0.019647665,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,1,0,114716,3491496,3.285583,3491496,3.285583,0,114716,3491496,3.285583,3491496,3.285583,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,1,0,150846,2928704,5.1506057,2928704,5.1506057,0,150846,2928704,5.1506057,2928704,5.1506057,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,1,0,74746,1926060,3.880772,1926060,3.880772,0,74746,1926060,3.880772,1926060,3.880772,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,1,0,68725,1926060,3.568165,1926060,3.568165,0,68725,1926060,3.568165,1926060,3.568165,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,1,0,0,905658,0.0,905658,0.0,0,0,905658,0.0,905658,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,1,0,16,932978,0.0017149387,932978,0.0017149387,0,16,932978,0.0017149387,932978,0.0017149387,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5999,1,0,16,1128316,0.0014180425,1128316,0.0014180425,0,16,1128316,0.0014180425,1128316,0.0014180425,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,1,0,16,924782,0.0017301375,924782,0.0017301375,0,16,924782,0.0017301375,924782,0.0017301375,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,2,0,571131,2196528,26.001535,2196528,26.001535,0,571131,2196528,26.001535,2196528,26.001535,283,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
6005,2,0,499474,6334142,7.8854246,6334142,7.8854246,0,499474,6334142,7.8854246,6334142,7.8854246,557,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
6006,3,0,682,905658,0.07530437,905658,0.07530437,0,682,905658,0.07530437,905658,0.07530437,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,1,0,1395,905658,0.15403165,905658,0.15403165,0,1395,905658,0.15403165,905658,0.15403165,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,1,0,15269,905658,1.6859565,905658,1.6859565,0,15170,905658,1.6750252,905658,1.6750252,691,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6010,2,0,14776,905658,1.631521,905658,1.631521,0,14677,905658,1.6205896,905658,1.6205896,386,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6011,1,0,289897,905658,32.009544,905658,32.009544,0,289897,905658,32.009544,905658,32.009544,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,5,0,282688,905658,31.213549,905658,31.213549,0,282688,905658,31.213549,905658,31.213549,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,4,0,322165,905658,35.57248,905658,35.57248,0,322066,905658,35.561546,905658,35.561546,1396,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,1,0,296,905658,0.03268342,905658,0.03268342,0,296,905658,0.03268342,905658,0.03268342,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,2,0,16013,905658,1.7681067,905658,1.7681067,0,16013,905658,1.7681067,905658,1.7681067,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,1,0,492,905658,0.05432514,905658,0.05432514,0,492,905658,0.05432514,905658,0.05432514,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6020,5,0,286510,905658,31.635563,905658,31.635563,0,286510,905658,31.635563,905658,31.635563,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,2,0,14343,905658,1.5837104,905658,1.5837104,0,14244,905658,1.5727792,905658,1.5727792,691,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6022,3,0,117784,905658,13.005351,905658,13.005351,0,117784,905658,13.005351,905658,13.005351,836,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0
6025,1,0,171056,905658,18.887484,905658,18.887484,0,170995,905658,18.880747,905658,18.880747,1642,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,5,0,281104,905658,31.038649,905658,31.038649,0,281104,905658,31.038649,905658,31.038649,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,1,0,22010,905658,2.430277,905658,2.430277,0,22010,905658,2.430277,905658,2.430277,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,5,0,165392,905658,18.262081,905658,18.262081,0,165392,905658,18.262081,905658,18.262081,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,4,0,281523,905658,31.084913,905658,31.084913,0,281523,905658,31.084913,905658,31.084913,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,1,0,1137,905658,0.12554409,905658,0.12554409,0,1137,905658,0.12554409,905658,0.12554409,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,4,0,290053,905658,32.026768,905658,32.026768,0,290053,905658,32.026768,905658,32.026768,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,4,0,280953,905658,31.021975,905658,31.021975,0,280953,905658,31.021975,905658,31.021975,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6034,1,0,262,905658,0.028929243,905658,0.028929243,0,262,905658,0.028929243,905658,0.028929243,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,1,0,266969,905658,29.477905,905658,29.477905,0,266293,905658,29.403263,905658,29.403263,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,4,0,280816,905658,31.006847,905658,31.006847,0,280816,905658,31.006847,905658,31.006847,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6038,1,0,17503,905658,1.932628,905658,1.932628,0,17503,905658,1.932628,905658,1.932628,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,1,0,326143,905658,36.01172,905658,36.01172,0,327754,905658,36.189598,905658,36.189598,1429,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6042,1,0,1240,905658,0.13691702,905658,0.13691702,0,1240,905658,0.13691702,905658,0.13691702,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,1,0,1467,905658,0.16198167,905658,0.16198167,0,1467,905658,0.16198167,905658,0.16198167,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,3,0,17191,905658,1.8981779,905658,1.8981779,0,17191,905658,1.8981779,905658,1.8981779,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,1,0,266388,905658,29.413752,905658,29.413752,0,266388,905658,29.413752,905658,29.413752,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,1,0,297029,905658,32.79704,905658,32.79704,0,297029,905658,32.79704,905658,32.79704,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6052,1,0,830,905658,0.091646075,905658,0.091646075,0,830,905658,0.091646075,905658,0.091646075,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,1,0,14807,905658,1.6349438,905658,1.6349438,0,14708,905658,1.6240126,905658,1.6240126,728,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,1,0,16781,1692474,0.9915071,1692474,0.9915071,0,16781,1692474,0.9915071,1692474,0.9915071,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,1,0,6869,1229400,0.55872786,1229400,0.55872786,0,6869,1229400,0.55872786,1229400,0.55872786,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6066,2,0,221577,2506610,8.839707,2506610,8.839707,0,221577,2506610,8.839707,2506610,8.839707,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,1,0,3326,2520270,0.13196999,2520270,0.13196999,0,2908,2520270,0.11538446,2520270,0.11538446,1316,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0
6070,1,28686,500246,1840002,27.187254,1840002,27.187254,0,495089,1840002,26.906982,1840002,26.906982,325,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0
6071,1,54640,492564,2554420,19.282812,2554420,19.282812,0,104077,2554420,4.0743885,2554420,4.0743885,790,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0
6072,2,662510,2550825,2869966,88.879974,2869966,88.879974,0,2544081,2869966,88.64499,2869966,88.64499,676,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6073,1,54640,444191,1876884,23.666407,1876884,23.666407,0,54458,1876884,2.9015112,1876884,2.9015112,702,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0
6074,1,0,65025,2084516,3.119429,2084516,3.119429,0,86398,2084516,4.144751,2084516,4.144751,841,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
6075,1,60104,318610,1689742,18.855541,1689742,18.855541,0,319701,1689742,18.920107,1689742,18.920107,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,1,0,0,1973870,0.0,1973870,0.0,0,0,1973870,0.0,1973870,0.0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,1,0,0,2236142,0.0,2236142,0.0,0,0,2236142,0.0,2236142,0.0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6078,1,0,7061,4865692,0.1451181,4865692,0.1451181,0,7061,4865692,0.1451181,4865692,0.1451181,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,1,0,0,2629550,0.0,2629550,0.0,0,0,2629550,0.0,2629550,0.0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,1,0,0,1493038,0.0,1493038,0.0,0,0,1493038,0.0,1493038,0.0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081,2,0,696357,4283776,16.25568,4283776,16.25568,0,696357,4283776,16.25568,4283776,16.25568,779,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
6083,1,0,1192,2419186,0.049272772,2419186,0.049272772,0,1192,2419186,0.049272772,2419186,0.049272772,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,1,0,16609,2453336,0.6769965,2453336,0.6769965,0,16609,2453336,0.6769965,2453336,0.6769965,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,2,0,203945,905658,22.518986,905658,22.518986,0,204547,905658,22.585457,905658,22.585457,6537,12,0,12,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,1,0,2089,9899402,0.021102285,9899402,0.021102285,0,2089,9899402,0.021102285,9899402,0.021102285,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6089,3,54640,13706943,13975546,98.07805,13975546,98.07805,0,13700798,13975546,98.03407,13975546,98.03407,3720,28,3,0,25,0,0,0,0,0,25,0,0,25,0,0,0,0,0,3,3,0,0,0,0,0,0,0
6090,1,118842,1223382,4179960,29.267792,4298802,28.458673,0,355736,4179960,8.510512,4179960,8.510512,1214,108,0,0,0,0,104,0,4,0,4,0,0,0,0,0,0,4,0,104,0,0,0,0,104,0,0,0
6097,2,640654,5640887,22380544,25.204424,22380544,25.204424,0,2504216,22380544,11.189255,22380544,11.189255,3625,132,129,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,3,0
6098,1,27320,537757,3003834,17.902353,3003834,17.902353,0,105196,3003834,3.5020578,3003834,3.5020578,1493,48,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0
6100,1,21856,62583,2998370,2.087234,2998370,2.087234,0,61856,2998370,2.0629876,2998370,2.0629876,366,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6101,2,0,369374,5194898,7.1103225,5194898,7.1103225,0,376887,5194898,7.2549453,5194898,7.2549453,1842,13,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,1,0,12,1,0,0,0,0,0,11,0
6108,1,0,0,1411078,0.0,1411078,0.0,0,0,1411078,0.0,1411078,0.0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110,4,1238962,1644430,3525646,46.641953,3525646,46.641953,0,1644430,3525646,46.641953,3525646,46.641953,802,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
6111,5,434388,696614,2025778,34.387478,2025778,34.387478,0,696614,2025778,34.387478,2025778,34.387478,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,2,678902,869581,5898388,14.742688,5898388,14.742688,0,818797,5898388,13.881707,5898388,13.881707,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6113,2,274566,686459,5088350,13.490798,5362916,12.800108,0,412040,5088350,8.097713,5088350,8.097713,1813,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,1,0,0
6114,2,1464352,1793474,7753416,23.131403,7753416,23.131403,0,1769228,7753416,22.818691,7753416,22.818691,3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6116,2,1916498,3561305,7222042,49.311607,7222042,49.311607,0,3489639,7222042,48.319286,7222042,48.319286,1438,56,0,0,55,0,0,1,0,0,43,0,0,43,0,0,0,0,0,13,0,0,12,0,0,1,0,0
6117,2,2643210,4419556,7131886,61.968964,7131886,61.968964,0,4399732,7131886,61.691,7131886,61.691,1198,18,2,0,16,0,0,0,0,0,12,0,0,12,0,0,0,0,0,6,2,0,4,0,0,0,0,0
6119,2,759496,1029719,7704240,13.365615,7704240,13.365615,0,1029719,7704240,13.365615,7704240,13.365615,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120,1,0,205,3106284,0.0065995255,3106284,0.0065995255,0,205,3106284,0.0065995255,3106284,0.0065995255,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6121,1,0,714,2476558,0.028830336,2476558,0.028830336,0,796,2476558,0.032141384,2476558,0.032141384,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,2,0,207641,2859038,7.2626176,2859038,7.2626176,0,207641,2859038,7.2626176,2859038,7.2626176,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,1,0,28759,4737288,0.6070773,4737288,0.6070773,0,28759,4737288,0.6070773,4737288,0.6070773,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
